資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20260213,3016  ,15,9,195314193,67.69
20260213,3016  ,16,0,0,0.00
20260213,3016  ,17,32214,288541819,100.00
20260213,3017  ,1,63200,5688425,1.44
20260213,3017  ,2,14119,22686205,5.78
20260213,3017  ,3,956,7071014,1.80
20260213,3017  ,4,369,4621450,1.17
20260213,3017  ,5,192,3462663,0.88
20260213,3017  ,6,233,5850560,1.49
20260213,3017  ,7,135,4755578,1.21
20260213,3017  ,8,98,4483980,1.14
20260213,3017  ,9,218,15956641,4.06
20260213,3017  ,10,142,19992221,5.09
20260213,3017  ,11,113,32790251,8.35
20260213,3017  ,12,35,16913927,4.30
20260213,3017  ,13,23,15939427,4.06
20260213,3017  ,14,13,11576708,2.94
20260213,3017  ,15,58,220656224,56.22
20260213,3017  ,16,0,0,0.00
20260213,3017  ,17,79904,392445274,100.00
20260213,3018  ,1,31261,1915737,2.54
20260213,3018  ,2,3655,7842391,10.40
20260213,3018  ,3,576,4187552,5.55
20260213,3018  ,4,155,1924494,2.55
20260213,3018  ,5,70,1251056,1.65
20260213,3018  ,6,60,1520312,2.01
20260213,3018  ,7,27,921402,1.22
20260213,3018  ,8,28,1281987,1.70
20260213,3018  ,9,35,2283857,3.02
20260213,3018  ,10,16,2061299,2.73
20260213,3018  ,11,6,1709989,2.26
20260213,3018  ,12,2,899441,1.19
20260213,3018  ,13,1,699999,0.92
20260213,3018  ,14,0,0,0.00
20260213,3018  ,15,3,46878199,62.19
20260213,3018  ,16,0,0,0.00
20260213,3018  ,17,35895,75377715,100.00
20260213,3019  ,1,46381,3412281,1.22
20260213,3019  ,2,43769,77283644,27.67
20260213,3019  ,3,3279,25717389,9.20
20260213,3019  ,4,785,10122475,3.62
20260213,3019  ,5,504,9395810,3.36
20260213,3019  ,6,376,9672479,3.46
20260213,3019  ,7,159,5709096,2.04
20260213,3019  ,8,108,4997379,1.78
20260213,3019  ,9,153,10922572,3.91
20260213,3019  ,10,57,8063378,2.88
20260213,3019  ,11,28,7578158,2.71
20260213,3019  ,12,12,6334030,2.26
20260213,3019  ,13,14,9336769,3.34
20260213,3019  ,14,8,7127137,2.55
20260213,3019  ,15,15,83571304,29.92
20260213,3019  ,16,0,0,0.00
20260213,3019  ,17,95648,279243901,100.00
20260213,3020  ,1,1443,215484,0.17
20260213,3020  ,2,186,337921,0.27
20260213,3020  ,3,9,54651,0.04
20260213,3020  ,4,3,35648,0.02
20260213,3020  ,5,0,0,0.00
20260213,3020  ,6,1,25125,0.02
20260213,3020  ,7,0,0,0.00
20260213,3020  ,8,0,0,0.00
20260213,3020  ,9,0,0,0.00
20260213,3020  ,10,0,0,0.00
20260213,3020  ,11,0,0,0.00
20260213,3020  ,12,0,0,0.00
20260213,3020  ,13,0,0,0.00
20260213,3020  ,14,0,0,0.00
20260213,3020  ,15,1,122032222,99.45
20260213,3020  ,16,0,0,0.00
20260213,3020  ,17,1643,122701051,100.00
20260213,3021  ,1,3090,571416,0.60
20260213,3021  ,2,2509,5008800,5.27
20260213,3021  ,3,404,3154003,3.32
20260213,3021  ,4,133,1683996,1.77
20260213,3021  ,5,80,1450546,1.52
20260213,3021  ,6,64,1584128,1.66
20260213,3021  ,7,40,1407886,1.48
20260213,3021  ,8,27,1243355,1.31
20260213,3021  ,9,54,4026805,4.24
20260213,3021  ,10,21,3152245,3.32
20260213,3021  ,11,16,4380250,4.61
20260213,3021  ,12,2,983850,1.03
20260213,3021  ,13,2,1468715,1.54
20260213,3021  ,14,3,2872547,3.02
20260213,3021  ,15,14,61901458,65.23
20260213,3021  ,16,0,0,0.00
20260213,3021  ,17,6459,94890000,100.00
20260213,3022  ,1,6643,1696680,0.96
20260213,3022  ,2,10135,20291910,11.49
20260213,3022  ,3,1340,10280963,5.82
20260213,3022  ,4,384,4858685,2.75
20260213,3022  ,5,229,4191867,2.37
20260213,3022  ,6,193,4894854,2.77
20260213,3022  ,7,98,3525665,1.99
20260213,3022  ,8,68,3150275,1.78
20260213,3022  ,9,104,7337626,4.15
20260213,3022  ,10,56,7863318,4.45
20260213,3022  ,11,29,7311411,4.14
20260213,3022  ,12,9,4441561,2.51
20260213,3022  ,13,1,639000,0.36
20260213,3022  ,14,4,3607076,2.04
20260213,3022  ,15,20,92506899,52.38
20260213,3022  ,16,0,0,0.00
20260213,3022  ,17,19313,176597790,100.00
20260213,3023  ,1,42004,2068021,0.86
20260213,3023  ,2,9895,17509201,7.29
20260213,3023  ,3,951,7154379,2.98
20260213,3023  ,4,366,4564085,1.90
20260213,3023  ,5,165,2934948,1.22
20260213,3023  ,6,169,4224920,1.75
20260213,3023  ,7,68,2430925,1.01
20260213,3023  ,8,42,1906128,0.79
20260213,3023  ,9,111,8035782,3.34
20260213,3023  ,10,81,11442759,4.76
20260213,3023  ,11,64,17946126,7.47
20260213,3023  ,12,32,15837454,6.59
20260213,3023  ,13,16,11055444,4.60
20260213,3023  ,14,7,6178200,2.57
20260213,3023  ,15,46,126780642,52.81
20260213,3023  ,16,0,0,0.00
20260213,3023  ,17,54017,240069014,100.00
20260213,3024  ,1,38435,1995634,0.72
20260213,3024  ,2,10661,23905283,8.62
20260213,3024  ,3,2288,17942787,6.47
20260213,3024  ,4,794,10033233,3.62
20260213,3024  ,5,492,9092291,3.28
20260213,3024  ,6,439,11260862,4.06
20260213,3024  ,7,199,7129508,2.57
20260213,3024  ,8,141,6590220,2.37
20260213,3024  ,9,289,20950274,7.55
20260213,3024  ,10,132,18448694,6.65
20260213,3024  ,11,64,18839862,6.79
20260213,3024  ,12,22,10805270,3.89
20260213,3024  ,13,14,9790019,3.53
20260213,3024  ,14,8,7443524,2.68
20260213,3024  ,15,34,102930035,37.13
20260213,3024  ,16,0,0,0.00
20260213,3024  ,17,54012,277157496,100.00
20260213,3025  ,1,25073,839440,1.47
20260213,3025  ,2,5975,11290202,19.89
20260213,3025  ,3,617,4935029,8.69
20260213,3025  ,4,205,2619558,4.61
20260213,3025  ,5,135,2452665,4.32
20260213,3025  ,6,108,2760880,4.86
20260213,3025  ,7,60,2155067,3.79
20260213,3025  ,8,29,1304367,2.29
20260213,3025  ,9,58,4272793,7.53
20260213,3025  ,10,24,3525532,6.21
20260213,3025  ,11,13,3531688,6.22
20260213,3025  ,12,7,3575377,6.30
20260213,3025  ,13,4,2648400,4.66
20260213,3025  ,14,3,2761564,4.86
20260213,3025  ,15,3,8063878,14.21
20260213,3025  ,16,0,0,0.00
20260213,3025  ,17,32314,56736440,100.00
20260213,3026  ,1,22496,2020950,1.21
20260213,3026  ,2,18295,33252648,20.04
20260213,3026  ,3,2016,14015697,8.44
20260213,3026  ,4,671,8053425,4.85
20260213,3026  ,5,271,4726444,2.84
20260213,3026  ,6,247,5987126,3.60
20260213,3026  ,7,106,3632232,2.18
20260213,3026  ,8,73,3283170,1.97
20260213,3026  ,9,127,8918340,5.37
20260213,3026  ,10,59,7821051,4.71
20260213,3026  ,11,35,10505591,6.33
20260213,3026  ,12,7,3433709,2.06
20260213,3026  ,13,12,8176672,4.92
20260213,3026  ,14,6,5246065,3.16
20260213,3026  ,15,20,46817198,28.22
20260213,3026  ,16,0,0,0.00
20260213,3026  ,17,44441,165890318,100.00
20260213,3027  ,1,29909,596701,0.45
20260213,3027  ,2,10319,21104292,16.21
20260213,3027  ,3,1343,10738599,8.25
20260213,3027  ,4,380,4818356,3.70
20260213,3027  ,5,237,4443379,3.41
20260213,3027  ,6,173,4422018,3.39
20260213,3027  ,7,96,3418219,2.62
20260213,3027  ,8,67,3102343,2.38
20260213,3027  ,9,103,7462656,5.73
20260213,3027  ,10,46,6433131,4.94
20260213,3027  ,11,25,6889461,5.29
20260213,3027  ,12,12,6072646,4.66
20260213,3027  ,13,8,5731090,4.40
20260213,3027  ,14,1,920000,0.70
20260213,3027  ,15,9,43965408,33.78
20260213,3027  ,16,0,0,0.00
20260213,3027  ,17,42728,130118299,100.00
20260213,3028  ,1,27235,954097,0.40
20260213,3028  ,2,20022,40456130,17.05
20260213,3028  ,3,2736,22161538,9.34
20260213,3028  ,4,760,9806868,4.13
20260213,3028  ,5,496,9304839,3.92
20260213,3028  ,6,393,10091686,4.25
20260213,3028  ,7,198,7161426,3.01
20260213,3028  ,8,110,5164883,2.17
20260213,3028  ,9,175,12378231,5.21
20260213,3028  ,10,64,9079870,3.82
20260213,3028  ,11,31,8515532,3.58
20260213,3028  ,12,6,2925563,1.23
20260213,3028  ,13,5,3532638,1.48
20260213,3028  ,14,3,2794883,1.17
20260213,3028  ,15,30,92913009,39.16
20260213,3028  ,16,0,0,0.00
20260213,3028  ,17,52264,237241193,100.00
20260213,3029  ,1,35467,2237587,1.33
20260213,3029  ,2,19451,35386614,21.18
20260213,3029  ,3,1728,13085559,7.83
20260213,3029  ,4,483,6052044,3.62
20260213,3029  ,5,239,4369320,2.61
20260213,3029  ,6,220,5562002,3.33
20260213,3029  ,7,102,3600601,2.15
20260213,3029  ,8,47,2149388,1.28
20260213,3029  ,9,113,7864883,4.70
20260213,3029  ,10,52,7477954,4.47
20260213,3029  ,11,22,6133017,3.67
20260213,3029  ,12,8,4106128,2.45
20260213,3029  ,13,5,3387741,2.02
20260213,3029  ,14,6,5370456,3.21
20260213,3029  ,15,19,60221918,36.05
20260213,3029  ,16,0,0,0.00
20260213,3029  ,17,57962,167005212,100.00
20260213,3030  ,1,7743,1435760,0.60
20260213,3030  ,2,12757,23705703,10.03
20260213,3030  ,3,1370,10464696,4.43
20260213,3030  ,4,422,5389062,2.28
20260213,3030  ,5,273,4961143,2.10
20260213,3030  ,6,231,5769030,2.44
20260213,3030  ,7,130,4587405,1.94
20260213,3030  ,8,68,3122940,1.32
20260213,3030  ,9,133,9616905,4.07
20260213,3030  ,10,69,9898523,4.19
20260213,3030  ,11,51,14552295,6.16
20260213,3030  ,12,16,7783098,3.29
20260213,3030  ,13,7,4732388,2.00
20260213,3030  ,14,4,3492141,1.47
20260213,3030  ,15,23,126704911,53.63
20260213,3030  ,16,0,0,0.00
20260213,3030  ,17,23297,236216000,100.00
20260213,3031  ,1,3474,522250,0.30
20260213,3031  ,2,8577,17584530,10.15
20260213,3031  ,3,1293,10256402,5.92
20260213,3031  ,4,381,4783587,2.76
20260213,3031  ,5,240,4452677,2.57
20260213,3031  ,6,206,5215117,3.01
20260213,3031  ,7,101,3637569,2.10
20260213,3031  ,8,63,2939734,1.69
20260213,3031  ,9,126,9388680,5.42
20260213,3031  ,10,50,6718662,3.87
20260213,3031  ,11,15,4120880,2.37
20260213,3031  ,12,3,1556426,0.89
20260213,3031  ,13,3,2054543,1.18
20260213,3031  ,14,0,0,0.00
20260213,3031  ,15,12,99972167,57.71
20260213,3031  ,16,0,0,0.00
20260213,3031  ,17,14544,173203224,100.00
20260213,3032  ,1,20487,551464,0.48
20260213,3032  ,2,6917,13390132,11.81
20260213,3032  ,3,811,6349036,5.60
20260213,3032  ,4,241,3119046,2.75
20260213,3032  ,5,142,2628591,2.32
20260213,3032  ,6,124,3162741,2.79
20260213,3032  ,7,60,2150302,1.89
20260213,3032  ,8,51,2366450,2.08
20260213,3032  ,9,73,5270373,4.65
20260213,3032  ,10,45,6350419,5.60
20260213,3032  ,11,22,6099245,5.38
20260213,3032  ,12,14,6887328,6.07
20260213,3032  ,13,2,1252956,1.10
20260213,3032  ,14,3,2704145,2.38
20260213,3032  ,15,11,51003398,45.02
20260213,3032  ,16,0,0,0.00
20260213,3032  ,17,29003,113285626,100.00
20260213,3033  ,1,46238,1913615,0.39
20260213,3033  ,2,36836,79175635,16.47
20260213,3033  ,3,6680,52715655,10.97
20260213,3033  ,4,1980,25139080,5.23
20260213,3033  ,5,1199,22346230,4.65
20260213,3033  ,6,1029,26314865,5.47
20260213,3033  ,7,468,16676406,3.47
20260213,3033  ,8,309,14327147,2.98
20260213,3033  ,9,488,34518823,7.18
20260213,3033  ,10,214,30221902,6.28
20260213,3033  ,11,89,24582633,5.11
20260213,3033  ,12,32,15555048,3.23
20260213,3033  ,13,11,7686250,1.59
20260213,3033  ,14,11,10130695,2.10
20260213,3033  ,15,34,119178469,24.80
20260213,3033  ,16,0,0,0.00
20260213,3033  ,17,95618,480482453,100.00
20260213,3034  ,1,71529,10007181,1.64
20260213,3034  ,2,36521,64559914,10.60
20260213,3034  ,3,2828,21041045,3.45
20260213,3034  ,4,781,9837107,1.61
20260213,3034  ,5,371,6697154,1.10
20260213,3034  ,6,363,9079164,1.49
20260213,3034  ,7,154,5482674,0.90
20260213,3034  ,8,110,5003141,0.82
20260213,3034  ,9,223,15496455,2.54
20260213,3034  ,10,153,22286229,3.66
20260213,3034  ,11,129,36277519,5.96
20260213,3034  ,12,44,22040748,3.62
20260213,3034  ,13,27,18187405,2.98
20260213,3034  ,14,22,19395194,3.18
20260213,3034  ,15,75,343120539,56.38
20260213,3034  ,16,0,0,0.00
20260213,3034  ,17,113330,608511469,100.00
20260213,3035  ,1,57365,7165805,2.75
20260213,3035  ,2,45942,84584808,32.46
20260213,3035  ,3,4080,30324272,11.63
20260213,3035  ,4,1026,12912546,4.95
20260213,3035  ,5,487,8850657,3.39
20260213,3035  ,6,393,9877083,3.79
20260213,3035  ,7,162,5715613,2.19
20260213,3035  ,8,83,3780385,1.45
20260213,3035  ,9,153,10349850,3.97
20260213,3035  ,10,58,7989310,3.06
20260213,3035  ,11,20,5797021,2.22
20260213,3035  ,12,11,4870198,1.86
20260213,3035  ,13,9,6055626,2.32
20260213,3035  ,14,4,3616852,1.38
20260213,3035  ,15,10,58660287,22.51
20260213,3035  ,16,0,0,0.00
20260213,3035  ,17,109803,260550313,100.00
20260213,3036  ,1,35027,2282220,0.17
20260213,3036  ,2,14484,26730173,2.10
20260213,3036  ,3,1816,13502360,1.06
20260213,3036  ,4,587,7286934,0.57
20260213,3036  ,5,342,6114566,0.48
20260213,3036  ,6,385,9513030,0.75
20260213,3036  ,7,176,6169327,0.48
20260213,3036  ,8,112,5039854,0.39
20260213,3036  ,9,239,16754103,1.32
20260213,3036  ,10,133,18230226,1.43
20260213,3036  ,11,90,25922877,2.04
20260213,3036  ,12,34,16617488,1.31
20260213,3036  ,13,22,15185695,1.19
20260213,3036  ,14,17,15158736,1.19
20260213,3036  ,15,107,1083492362,85.44
20260213,3036  ,16,0,0,0.00
20260213,3036  ,17,53571,1267999951,100.00
20260213,3036A ,1,1425,254494,0.18
20260213,3036A ,2,2452,3642463,2.69
20260213,3036A ,3,438,3637492,2.69
20260213,3036A ,4,72,938221,0.69
20260213,3036A ,5,81,1488310,1.10
20260213,3036A ,6,79,2006963,1.48
20260213,3036A ,7,48,1721786,1.27
20260213,3036A ,8,33,1545127,1.14
20260213,3036A ,9,123,9451129,7.00
20260213,3036A ,10,66,9760031,7.22
20260213,3036A ,11,28,7451117,5.51
20260213,3036A ,12,4,2039000,1.51
20260213,3036A ,13,6,4096000,3.03
20260213,3036A ,14,4,3810000,2.82
20260213,3036A ,15,14,83157867,61.59
20260213,3036A ,16,0,0,0.00
20260213,3036A ,17,4873,135000000,100.00
20260213,3037  ,1,112271,12175928,0.76
20260213,3037  ,2,66231,110413863,6.96
20260213,3037  ,3,5567,38872632,2.45
20260213,3037  ,4,1856,21894255,1.38
20260213,3037  ,5,787,13757941,0.86
20260213,3037  ,6,734,17757975,1.12
20260213,3037  ,7,363,12551478,0.79
20260213,3037  ,8,192,8641205,0.54
20260213,3037  ,9,450,31263794,1.97
20260213,3037  ,10,294,41347694,2.60
20260213,3037  ,11,201,58935310,3.72
20260213,3037  ,12,67,33327966,2.10
20260213,3037  ,13,56,38584100,2.43
20260213,3037  ,14,51,44959998,2.83
20260213,3037  ,15,196,1099731467,69.41
20260213,3037  ,16,0,0,0.00
20260213,3037  ,17,189316,1584215606,100.00
20260213,3038  ,1,31717,804638,0.51
20260213,3038  ,2,11640,24924028,15.83
20260213,3038  ,3,1922,15326400,9.73
20260213,3038  ,4,572,7349887,4.66
20260213,3038  ,5,358,6694209,4.25
20260213,3038  ,6,295,7655390,4.86
20260213,3038  ,7,118,4245769,2.69
20260213,3038  ,8,75,3492762,2.21
20260213,3038  ,9,124,8589195,5.45
20260213,3038  ,10,62,8981514,5.70
20260213,3038  ,11,24,6674495,4.24
20260213,3038  ,12,8,3955683,2.51
20260213,3038  ,13,7,4778009,3.03
20260213,3038  ,14,6,5188405,3.29
20260213,3038  ,15,12,48747219,30.96
20260213,3038  ,16,0,0,0.00
20260213,3038  ,17,46940,157407603,100.00
20260213,3039  ,1,2841,577065,0.86
20260213,3039  ,2,1223,2923222,4.40
20260213,3039  ,3,471,3433437,5.16
20260213,3039  ,4,292,3325136,5.00
20260213,3039  ,5,121,2212436,3.33
20260213,3039  ,6,166,4012261,6.04
20260213,3039  ,7,77,2617204,3.94
20260213,3039  ,8,48,2179170,3.28
20260213,3039  ,9,100,7186748,10.82
20260213,3039  ,10,63,8835106,13.30
20260213,3039  ,11,25,7109949,10.70
20260213,3039  ,12,9,4497404,6.77
20260213,3039  ,13,3,2078389,3.12
20260213,3039  ,14,4,3768588,5.67
20260213,3039  ,15,7,11658239,17.55
20260213,3039  ,16,0,0,0.00
20260213,3039  ,17,5450,66414354,100.00
20260213,3040  ,1,5244,587500,0.88
20260213,3040  ,2,2340,4540114,6.85
20260213,3040  ,3,277,2152938,3.25
20260213,3040  ,4,94,1193278,1.80
20260213,3040  ,5,59,1096216,1.65
20260213,3040  ,6,58,1472637,2.22
20260213,3040  ,7,24,832644,1.25
20260213,3040  ,8,24,1060515,1.60
20260213,3040  ,9,31,2129114,3.21
20260213,3040  ,10,13,1868079,2.82
20260213,3040  ,11,14,3680438,5.55
20260213,3040  ,12,5,2265041,3.42
20260213,3040  ,13,0,0,0.00
20260213,3040  ,14,2,1799000,2.71
20260213,3040  ,15,9,41532195,62.72
20260213,3040  ,16,0,0,0.00
20260213,3040  ,17,8194,66209709,100.00
20260213,3041  ,1,45645,6731712,4.80
20260213,3041  ,2,15226,30984298,22.09
20260213,3041  ,3,2129,15547888,11.08
20260213,3041  ,4,573,7158677,5.10
20260213,3041  ,5,336,6085021,4.33
20260213,3041  ,6,270,6927888,4.94
20260213,3041  ,7,123,4367086,3.11
20260213,3041  ,8,58,2706380,1.93
20260213,3041  ,9,127,8859311,6.31
20260213,3041  ,10,57,8006761,5.70
20260213,3041  ,11,19,5416230,3.86
20260213,3041  ,12,9,4492555,3.20
20260213,3041  ,13,1,657697,0.46
20260213,3041  ,14,1,848800,0.60
20260213,3041  ,15,6,31433343,22.41
20260213,3041  ,16,0,0,0.00
20260213,3041  ,17,64580,140223647,100.00
20260213,3042  ,1,29872,1634207,0.47
20260213,3042  ,2,23539,45255644,13.19
20260213,3042  ,3,2670,20753058,6.05
20260213,3042  ,4,781,9974718,2.90
20260213,3042  ,5,482,8852238,2.58
20260213,3042  ,6,339,8645091,2.52
20260213,3042  ,7,160,5778153,1.68
20260213,3042  ,8,112,5233329,1.52
20260213,3042  ,9,173,12325533,3.59
20260213,3042  ,10,80,11552511,3.36
20260213,3042  ,11,61,17373543,5.06
20260213,3042  ,12,22,10909831,3.18
20260213,3042  ,13,7,4810515,1.40
20260213,3042  ,14,12,11053547,3.22
20260213,3042  ,15,42,168841053,49.22
20260213,3042  ,16,0,0,0.00
20260213,3042  ,17,58352,342992971,100.00
20260213,3043  ,1,41099,2448763,6.28
20260213,3043  ,2,4341,8520892,21.86
20260213,3043  ,3,512,4003812,10.27
20260213,3043  ,4,134,1669918,4.28
20260213,3043  ,5,95,1771439,4.54
20260213,3043  ,6,76,1946759,4.99
20260213,3043  ,7,40,1433566,3.67
20260213,3043  ,8,12,557049,1.42
20260213,3043  ,9,42,3116606,7.99
20260213,3043  ,10,32,4051814,10.39
20260213,3043  ,11,10,2862236,7.34
20260213,3043  ,12,4,1765456,4.52
20260213,3043  ,13,1,669256,1.71
20260213,3043  ,14,1,930000,2.38
20260213,3043  ,15,1,3228068,8.28
20260213,3043  ,16,0,0,0.00
20260213,3043  ,17,46400,38975634,100.00
20260213,3044  ,1,9101,1365950,0.25
20260213,3044  ,2,11502,19552755,3.72
20260213,3044  ,3,819,6323065,1.20
20260213,3044  ,4,225,2843609,0.54
20260213,3044  ,5,148,2734879,0.52
20260213,3044  ,6,123,3094853,0.58
20260213,3044  ,7,73,2578730,0.49
20260213,3044  ,8,64,2954192,0.56
20260213,3044  ,9,147,10836951,2.06
20260213,3044  ,10,120,17060563,3.24
20260213,3044  ,11,87,25845865,4.91
20260213,3044  ,12,43,21645880,4.11
20260213,3044  ,13,25,16974316,3.22
20260213,3044  ,14,14,12662859,2.40
20260213,3044  ,15,89,379131431,72.13
20260213,3044  ,16,0,0,0.00
20260213,3044  ,17,22580,525605898,100.00
20260213,3045  ,1,20862,5484156,0.14
20260213,3045  ,2,38079,77513275,2.08
20260213,3045  ,3,5315,41396291,1.11
20260213,3045  ,4,1668,21322348,0.57
20260213,3045  ,5,1024,18750027,0.50
20260213,3045  ,6,795,20258642,0.54
20260213,3045  ,7,411,14555024,0.39
20260213,3045  ,8,269,12460964,0.33
20260213,3045  ,9,506,36354450,0.97
20260213,3045  ,10,260,37314156,1.00
20260213,3045  ,11,138,38825474,1.04
20260213,3045  ,12,62,29774839,0.79
20260213,3045  ,13,40,28725395,0.77
20260213,3045  ,14,28,25264978,0.67
20260213,3045  ,15,213,3315261792,89.04
20260213,3045  ,16,0,0,0.00
20260213,3045  ,17,69670,3723261811,100.00
20260213,3046  ,1,14107,914865,1.16
20260213,3046  ,2,5260,10133464,12.91
20260213,3046  ,3,630,4895992,6.24
20260213,3046  ,4,204,2575819,3.28
20260213,3046  ,5,126,2302837,2.93
20260213,3046  ,6,110,2740923,3.49
20260213,3046  ,7,45,1561228,1.99
20260213,3046  ,8,28,1250534,1.59
20260213,3046  ,9,54,3815869,4.86
20260213,3046  ,10,23,3217701,4.10
20260213,3046  ,11,12,3397706,4.33
20260213,3046  ,12,3,1482241,1.88
20260213,3046  ,13,4,2770962,3.53
20260213,3046  ,14,2,1805561,2.30
20260213,3046  ,15,2,35582311,45.35
20260213,3046  ,16,0,0,0.00
20260213,3046  ,17,20610,78448013,100.00
20260213,3047  ,1,34724,1194153,0.53
20260213,3047  ,2,25990,54827098,24.40
20260213,3047  ,3,4063,32954854,14.66
20260213,3047  ,4,1073,13911669,6.19
20260213,3047  ,5,765,14450432,6.43
20260213,3047  ,6,494,12865883,5.72
20260213,3047  ,7,265,9510594,4.23
20260213,3047  ,8,156,7327501,3.26
20260213,3047  ,9,209,14878894,6.62
20260213,3047  ,10,64,8689876,3.86
20260213,3047  ,11,35,9764144,4.34
20260213,3047  ,12,11,5388839,2.39
20260213,3047  ,13,3,1900042,0.84
20260213,3047  ,14,2,1720516,0.76
20260213,3047  ,15,10,35300113,15.71
20260213,3047  ,16,0,0,0.00
20260213,3047  ,17,67864,224684608,100.00
20260213,3048  ,1,44592,1924426,0.71
20260213,3048  ,2,25395,49661983,18.40
20260213,3048  ,3,3108,24610461,9.12
20260213,3048  ,4,873,11127615,4.12
20260213,3048  ,5,493,9169273,3.39
20260213,3048  ,6,395,10092048,3.74
20260213,3048  ,7,174,6196959,2.29
20260213,3048  ,8,99,4593591,1.70
20260213,3048  ,9,187,12918116,4.78
20260213,3048  ,10,68,9260905,3.43
20260213,3048  ,11,37,10536179,3.90
20260213,3048  ,12,16,7710892,2.85
20260213,3048  ,13,4,2927689,1.08
20260213,3048  ,14,3,2709353,1.00
20260213,3048  ,15,13,106390304,39.42
20260213,3048  ,16,0,0,0.00
20260213,3048  ,17,75457,269829794,100.00
20260213,3049  ,1,47905,4680378,0.58
20260213,3049  ,2,31214,72011271,8.97
20260213,3049  ,3,7557,61169318,7.62
20260213,3049  ,4,2018,25944638,3.23
20260213,3049  ,5,1691,32027758,3.99
20260213,3049  ,6,1198,31434743,3.91
20260213,3049  ,7,631,22840362,2.84
20260213,3049  ,8,455,21439484,2.67
20260213,3049  ,9,687,50003971,6.23
20260213,3049  ,10,297,41408026,5.16
20260213,3049  ,11,122,34205684,4.26
20260213,3049  ,12,28,13447252,1.67
20260213,3049  ,13,21,13958887,1.74
20260213,3049  ,14,11,10086625,1.25
20260213,3049  ,15,23,367352132,45.80
20260213,3049  ,16,0,0,0.00
20260213,3049  ,17,93858,802010529,100.00
20260213,3050  ,1,28527,831553,0.53
20260213,3050  ,2,7928,17404708,11.22
20260213,3050  ,3,1443,11921869,7.69
